linear,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.08,0.10,0.13,0.15,0.16,0.17,0.20,0.22,0.24,0.27,0.29,0.32,0.34,0.36,0.39,0.42,0.44,0.48,0.50,0.54,0.59,0.64,0.66,0.70,0.75,0.78,0.83,0.87,0.92,0.97,1.01,1.06,1.12,1.18,1.23,1.27,1.32,1.36,1.44,1.47,1.54,1.61,1.67,1.72,1.77,1.85,1.90,1.95,2.02,2.07,2.12,2.20,2.27,2.36,2.42,2.47,2.57,2.67,2.74,2.82,2.89,2.97,3.06,3.15,3.24,3.31,3.40,3.48,3.58,3.65,3.73,3.82,3.93,4.03,4.14,4.23,4.33,4.44,4.56,4.65,4.74,4.83,4.93,5.04,5.18,5.28,5.38,5.49,5.61,5.72,5.83,5.96,6.08,6.23,6.38,6.53,6.66,6.79,6.93,7.05,7.19,7.33,7.50,7.65,7.78,7.91,8.05,8.19,8.34,8.48,8.65,8.80,8.99,9.16,9.32,9.49,9.62,9.77,9.92,10.12,10.29,10.43,10.63,10.81,10.97,11.14,11.31,11.47,11.68,11.88,12.02,12.20,12.42,12.58,12.78,12.94,13.09,13.31,13.50,13.69,13.85,14.09,14.25,14.45,14.68,14.87,15.04,15.25,15.49,15.74,15.98,16.19,16.39,16.61,16.83,17.04,17.26,17.46,17.68,17.95,18.20,18.40,18.64,18.88,19.10,19.31,19.59,19.86,20.07,20.32,20.52,20.78,21.05,21.32,21.57,21.82,22.07,22.32,22.62,22.88,23.14,23.36,23.65,23.87,24.16,24.44,24.76,25.04,25.33,25.59,25.86,26.17,26.46,26.73,27.06,27.31,27.59,27.85,28.18,28.53,28.85,29.16,29.50,29.85,30.13,30.37,30.67,30.94,31.30,31.73,32.02,32.33,32.65,32.94,33.21,33.59,33.92,34.24,34.60,34.98,35.36,35.73,36.06,36.40,36.73,37.12,37.50,37.93,38.36,38.66,39.00,39.44,39.88,40.24,40.64,41.02,41.36,41.74,42.17,42.51,42.90,43.24,43.65,44.04,44.44,44.89,45.29,45.68,46.19,46.65,47.10,47.54,48.00,48.37,48.76,49.24,49.73,50.15,50.62,50.98,51.45,51.82,52.28,52.71,53.13,53.50,53.91,54.29,54.74,55.29,55.78,56.35,56.80,57.21,57.65,58.13,58.70,59.16,59.71,60.13,60.72,61.20,61.69,62.19,62.76,63.35,63.89,64.41,64.96,65.60,66.18,66.64,67.15,67.68,68.31,68.88,69.33,69.87,70.44,71.02,71.58,72.11,72.72,73.26,73.75,74.34,74.84,75.44,76.03,76.64,77.23,77.86,78.43,79.01,79.60,80.17,80.76,81.36,82.00,82.59,83.14,83.81,84.43,85.08,85.71,86.38,86.94,87.58,88.25,88.93,89.60,90.26,91.01,91.75,92.40,93.11,93.82,94.47,95.17,95.87,96.58,97.23,97.95,98.61,99.31,100.00,100.69,101.45,102.17,102.89,103.59,104.32,105.04,105.78,106.45,107.20,108.08,108.91,109.60,110.35,111.15,111.84,112.72,113.54,114.27,115.09,115.83,116.56,117.37,118.21,118.93,119.82,120.49,121.21,122.13,123.01,123.86,124.67,125.38,126.23,127.08,127.86,128.66,129.53,130.42,131.36,132.24,133.20,133.98,135.01,136.05,136.96,137.84,138.76,139.72,140.67,141.56,142.44,143.33,144.21,145.18,146.11,147.12,148.08,149.06,150.02,150.94,151.89,152.83,153.73,154.64,155.67,156.59,157.58,158.69,159.68,160.80,161.77,162.77,163.70,164.71,165.79,166.82,167.92,168.97,170.04,171.15,172.26,173.30,174.39,175.56,176.70,177.73,178.82,179.93,181.21,182.33,183.37,184.45,185.52,186.63,187.83,188.89,189.98,191.17,192.38,193.56,194.92,195.98,197.10,198.41,199.65,200.82,202.06,203.45,204.69,205.87,207.08,208.54,209.80,211.06,212.19,213.54,214.83,216.28,217.65,218.94,220.25,221.69,222.97,224.27,225.76,227.27,228.69,230.13,231.52,232.89,234.49,235.85,237.13,238.64,240.02,241.45,242.70,244.21,245.58,246.93,248.42,249.98,251.50,253.09,254.65,256.08,257.57,259.13,260.57,262.37,263.92,265.48,267.01,268.73,270.07,271.60,273.49,275.15,276.66,278.18,279.72,281.47,283.09,284.56,286.15,287.67,289.48,291.10,292.76,294.33,296.50,298.14,299.87,301.67,303.42,305.10,306.84,308.71,310.54,312.43,314.33,316.20,317.94,319.62,321.59,323.53,325.25,327.26,329.10,331.13,333.18,335.02,337.15,338.93,340.75,342.65,344.86,346.95,348.92,350.92,352.96,355.24,357.61,359.64,361.80,363.78,365.86,367.97,370.19,372.22,374.34,376.58,378.82,381.07,383.27,385.13,387.42,389.80,392.01,394.32,396.51,398.67,401.20,403.43,405.58,407.78,410.21,412.42,414.75,417.07,419.76,422.31,424.43,427.12,429.62,432.13,434.91,437.30,439.97,442.46,444.98,447.72,450.13,452.56,455.19,457.82,460.76,463.25,466.08,468.89,471.09,474.01,476.49,479.03,481.65,484.33,487.23,490.18,492.91,495.65,498.92,501.45,504.65,507.36,510.06,513.06,515.68,518.56,521.35,524.34,527.34,530.67,533.54,536.62,539.66,542.92,546.19,549.77,552.75,555.98,559.10,562.43,566.02,569.10,572.21,575.28,578.89,582.22,585.26,588.89,592.40,595.66,599.40,602.81,606.53,610.19,613.79,617.13,620.73,624.27,627.66,631.52,635.92,639.73,643.24,646.79,650.98,654.81,658.67,663.05,666.64,670.71,675.50,679.72,683.45,687.44,691.79,695.87,700.17,704.47,708.39,712.93,717.47,721.77,726.22,730.91,735.13,739.47,743.74,747.84,752.19,757.00,761.31,767.02,771.45,775.72,780.49,785.38,790.45,794.79,799.78,804.73,809.38,813.97,818.63,823.55,828.36,833.38,838.91,844.81,850.64,855.64,861.21,866.23,872.16,876.78,882.91,888.92,894.90,900.19,905.15,910.44,916.80,922.59,928.12,933.49,939.06,944.83,950.23,956.56,962.97,968.77,974.82,981.37,988.20,994.18,999.50,1005.67,1012.09,1019.14,1025.42,1031.89,1038.87,1045.36,1051.71,1058.35,1065.49,1072.23,1079.84,1087.06,1094.28,1102.56,1110.12,1116.93,1123.82,1131.08,1138.60,1146.31,1154.79,1162.96,1170.80,1178.25,1186.31,1194.27,1202.00,1209.64,1217.47,1226.15,1234.26,1243.06,1251.88,1259.64,1267.16,1277.06,1285.73,1294.28,1303.34,1312.33,1320.89,1329.18,1338.92,1347.08,1355.56,1364.97,1375.59,1384.48,1393.90,1402.93,1412.75,1422.69,1432.24,1442.43,1452.02,1462.74,1474.02,1483.50,1494.60,1505.08,1517.07,1528.77,1539.26,1549.76,1560.94,1571.67,1584.13,1596.15,1606.69,1618.30,1628.75,1641.85,1652.79,1665.46,1677.34,1690.38,1702.06,1714.54,1726.73,1739.29,1753.31,1768.13,1780.52,1794.70,1809.47,1822.84,1837.33,1851.72,1864.87,1879.19,1894.42,1909.19,1923.96,1938.77,1952.51,1967.82,1983.46,1997.60,2012.76,2030.04,2045.24,2061.59,2079.32,2095.73,2114.61,2132.66,2149.41,2166.42,2182.89,2201.41,2220.46,2239.37,2258.43,2279.33,2299.75,2318.32,2338.56,2358.94,2378.11,2400.32,2418.88,2437.90,2460.21,2480.11,2505.03,2534.11,2558.92,2585.78,2612.79,2642.78,2668.54,2694.99,2723.66,2750.67,2779.74,2808.61,2837.93,2874.27,2907.06,2942.84,2974.38,3015.02,3060.10,3095.55,3139.80,3185.95,3223.88,3252.64,3294.33,3338.85,3387.28,3426.28,3474.19,3522.00,3565.06,3629.42,3674.75,3728.50,3779.61,3843.70,3903.22,3971.59,4035.01,4085.68,4152.23,4212.86,4277.70,4351.57,4420.27,4487.62,4556.18,4643.62,4733.92,4819.47,4905.56,4978.71,5072.58,5151.91,5267.35,5378.82,5474.24,5561.00,5666.38,5765.69,5857.78,5961.65,6076.85,6182.19,6296.62,6427.44,6549.71,6678.78,6831.78,6967.10,7113.39,7253.55,7384.94,7533.52,7703.41,7860.34,8020.47,8188.75,8382.24,8563.21,8771.42,8953.82,9121.08,9323.83,9513.94,9729.52,9919.76,10128.71,10351.23,10583.47,10814.67,11031.62,11270.14,11512.73,11762.07,12021.55,12302.86,12566.37,12835.67,13105.95,13375.86,13688.03,13996.91,14297.24,14590.89,14880.00,15259.31,15578.35,15931.66,16282.32,16631.11,17009.57,17380.82,17733.33,18098.75,18496.51,18917.33,19305.54,19738.24,20172.99,20570.38,21003.78,21450.50,21905.21,22370.68,22817.55,23274.26,23730.42,24201.51,24646.92,25125.60,25606.43,26138.31,26622.90,27144.91,27672.31,28205.01,28729.94,29240.98
chaining,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.04,0.05,0.06,0.07,0.09,0.11,0.13,0.14,0.15,0.16,0.18,0.19,0.22,0.23,0.25,0.27,0.29,0.31,0.35,0.39,0.42,0.44,0.47,0.51,0.54,0.58,0.61,0.64,0.67,0.72,0.76,0.80,0.85,0.91,0.95,1.02,1.06,1.10,1.14,1.18,1.22,1.27,1.32,1.38,1.43,1.48,1.53,1.60,1.66,1.71,1.78,1.83,1.89,1.96,2.02,2.07,2.14,2.20,2.26,2.35,2.42,2.49,2.55,2.62,2.71,2.77,2.84,2.92,3.00,3.10,3.20,3.28,3.36,3.44,3.50,3.58,3.67,3.76,3.87,3.97,4.05,4.14,4.24,4.31,4.40,4.49,4.56,4.68,4.76,4.84,4.95,5.05,5.16,5.27,5.37,5.48,5.61,5.72,5.83,5.94,6.02,6.10,6.21,6.32,6.44,6.55,6.68,6.78,6.90,7.03,7.15,7.30,7.42,7.51,7.62,7.73,7.87,7.99,8.11,8.24,8.33,8.45,8.59,8.74,8.86,8.97,9.12,9.28,9.39,9.53,9.67,9.79,9.92,10.05,10.20,10.37,10.55,10.73,10.89,11.05,11.19,11.33,11.50,11.66,11.80,11.94,12.09,12.21,12.34,12.50,12.67,12.83,12.97,13.13,13.31,13.47,13.64,13.81,13.95,14.12,14.29,14.47,14.64,14.82,14.93,15.11,15.29,15.45,15.64,15.80,15.97,16.14,16.33,16.53,16.70,16.86,17.02,17.22,17.41,17.58,17.81,18.02,18.21,18.39,18.58,18.79,18.97,19.17,19.39,19.59,19.79,20.03,20.26,20.44,20.66,20.86,21.06,21.24,21.43,21.68,21.88,22.07,22.28,22.46,22.67,22.90,23.13,23.36,23.54,23.74,23.96,24.16,24.38,24.62,24.85,25.07,25.31,25.54,25.75,25.97,26.21,26.43,26.61,26.83,27.05,27.30,27.54,27.78,28.00,28.23,28.49,28.72,28.99,29.21,29.42,29.65,29.89,30.12,30.35,30.58,30.78,31.04,31.29,31.56,31.81,32.06,32.30,32.50,32.80,33.02,33.29,33.56,33.80,34.06,34.31,34.56,34.82,35.07,35.34,35.62,35.89,36.15,36.45,36.75,37.02,37.29,37.56,37.79,38.09,38.38,38.64,38.95,39.21,39.46,39.74,40.02,40.35,40.71,41.01,41.26,41.54,41.80,42.10,42.43,42.70,42.99,43.27,43.58,43.87,44.16,44.45,44.70,45.00,45.26,45.55,45.85,46.18,46.44,46.78,47.09,47.41,47.69,47.98,48.28,48.62,48.93,49.25,49.53,49.84,50.19,50.50,50.82,51.13,51.44,51.70,52.01,52.33,52.62,52.94,53.31,53.63,53.96,54.27,54.65,54.97,55.29,55.62,55.96,56.31,56.66,56.99,57.34,57.64,57.97,58.27,58.61,58.99,59.35,59.69,60.08,60.40,60.77,61.14,61.52,61.88,62.25,62.64,62.99,63.34,63.68,64.04,64.37,64.73,65.06,65.46,65.82,66.21,66.59,66.96,67.34,67.72,68.05,68.45,68.86,69.18,69.57,69.95,70.34,70.73,71.06,71.42,71.87,72.30,72.68,73.07,73.41,73.79,74.15,74.51,74.96,75.37,75.74,76.15,76.53,76.90,77.33,77.75,78.15,78.55,78.99,79.37,79.79,80.23,80.64,80.97,81.36,81.76,82.19,82.62,83.03,83.45,83.89,84.34,84.76,85.20,85.63,86.03,86.44,86.89,87.32,87.73,88.10,88.52,88.96,89.40,89.81,90.23,90.65,91.05,91.54,91.94,92.35,92.78,93.21,93.64,94.07,94.51,94.96,95.41,95.87,96.35,96.75,97.22,97.67,98.15,98.59,99.06,99.50,99.97,100.44,100.85,101.34,101.83,102.31,102.79,103.19,103.65,104.08,104.49,104.98,105.47,105.97,106.47,106.94,107.39,107.83,108.28,108.69,109.17,109.66,110.16,110.63,111.07,111.49,111.98,112.45,112.93,113.38,113.85,114.38,114.89,115.35,115.78,116.29,116.77,117.33,117.88,118.34,118.84,119.31,119.76,120.23,120.71,121.21,121.74,122.20,122.75,123.28,123.84,124.39,124.89,125.37,125.85,126.46,126.96,127.48,127.93,128.40,128.89,129.42,129.97,130.52,131.01,131.52,132.07,132.55,133.02,133.53,133.99,134.55,135.05,135.59,136.12,136.60,137.15,137.68,138.22,138.73,139.26,139.78,140.26,140.75,141.32,141.86,142.35,142.86,143.40,143.93,144.49,145.07,145.63,146.15,146.61,147.08,147.65,148.21,148.73,149.29,149.82,150.35,150.92,151.43,151.97,152.56,153.07,153.61,154.11,154.72,155.24,155.83,156.40,157.01,157.53,158.09,158.66,159.26,159.80,160.38,160.89,161.48,162.06,162.64,163.21,163.80,164.39,164.94,165.49,166.06,166.64,167.23,167.86,168.43,169.03,169.62,170.25,170.88,171.44,172.06,172.66,173.26,173.79,174.39,174.98,175.58,176.15,176.74,177.29,177.84,178.49,179.06,179.62,180.20,180.77,181.42,182.02,182.60,183.17,183.87,184.47,185.03,185.61,186.19,186.82,187.50,188.11,188.74,189.35,189.95,190.52,191.14,191.73,192.32,192.90,193.52,194.12,194.72,195.27,195.91,196.54,197.14,197.74,198.43,199.05,199.73,200.37,201.04,201.65,202.29,202.93,203.56,204.22,204.83,205.50,206.14,206.77,207.51,208.12,208.80,209.48,210.07,210.75,211.48,212.13,212.76,213.45,214.10,214.76,215.39,215.99,216.62,217.25,217.89,218.55,219.16,219.83,220.50,221.17,221.85,222.55,223.22,223.91,224.55,225.24,225.91,226.59,227.28,227.92,228.59,229.16,229.83,230.52,231.19,231.81,232.45,233.14,233.88,234.59,235.22,235.96,236.64,237.27,237.94,238.60,239.30,240.00,240.69,241.43,242.12,242.86,243.57,244.27,244.99,245.66,246.39,247.12,247.83,248.51,249.19,249.83,250.57,251.25,251.92,252.67,253.33,254.03,254.75,255.44,256.19,256.89,257.60,258.37,259.04,259.69,260.42,261.19,261.85,262.52,263.27,263.98,264.71,265.42,266.25,266.96,267.69,268.39,269.07,269.82,270.56,271.28,272.08,272.74,273.46,274.26,275.01,275.74,276.43,277.13,277.87,278.58,279.39,280.14,280.88,281.58,282.38,283.14,283.91,284.69,285.44,286.17,286.88,287.70,288.51,289.24,290.01,290.85,291.58,292.42,293.14,293.85,294.61,295.36,296.18,296.95,297.69,298.45,299.27,300.10,300.93,301.72,302.51,303.30,304.06,304.85,305.59,306.35,307.14,307.93,308.74,309.55,310.44,311.18,312.02,312.71,313.52,314.44,315.20,316.03,316.78,317.56,318.35,319.08,319.94,320.76,321.58,322.36,323.13,323.88,324.68,325.41,326.28,327.07,327.90,328.69,329.42,330.25,331.11,332.00,332.79,333.67,334.48,335.28,336.16,337.02,337.88,338.63,339.47,340.24,341.12,341.94,342.73,343.55,344.40,345.22,346.05,346.95,347.73,348.66,349.52,350.39,351.19,352.04,352.94,353.74,354.55,355.44,356.25,357.13,358.03,358.89,359.73,360.49,361.39,362.22,363.13,363.98,364.82,365.62,366.51,367.35,368.29,369.28,370.10,370.90,371.73,372.56,373.38,374.19,375.04,375.82,376.63,377.52,378.39,379.29,380.10,381.03,381.89,382.74,383.62,384.56,385.47,386.28,387.18,388.09,388.98,389.84,390.66,391.47,392.44,393.34,394.22,395.08,395.95,396.89,397.82,398.74,399.57,400.40,401.26,402.20,403.08,403.97,404.88,405.83,406.74,407.54,408.47,409.34,410.23,411.13,412.02,412.90,413.80,414.68,415.60,416.53,417.45,418.33,419.27,420.17,421.07,422.00,423.02,423.94,424.93,425.93,426.89,427.88,428.86,429.78,430.63,431.53,432.46,433.37,434.29,435.25,436.15,437.09,438.07,439.01,439.99,440.92,441.88,442.78,443.74,444.69,445.61,446.64,447.53,448.49,449.52,450.48,451.42,452.33,453.29,454.22,455.17,456.11,457.02,458.04,459.02,459.95,460.87,461.87,462.87,463.77,464.77,465.74,466.59,467.54,468.51,469.49,470.43,471.41,472.49,473.48,474.41,475.34,476.30,477.30,478.32,479.28,480.24,481.21,482.23,483.19,484.19,485.18,486.17,487.15,488.21,489.20,490.16,491.10,492.08,493.08,494.00,495.00,496.00,496.97,497.95,498.98,499.96
